Customer_ID,Age,Gender,Income_Level,Marital_Status,Education_Level,Occupation,Location,Purchase_Category,Purchase_Amount,Frequency_of_Purchase,Purchase_Channel,Brand_Loyalty,Product_Rating,Time_Spent_on_Product_Research(hours),Social_Media_Influence,Discount_Sensitivity,Return_Rate,Customer_Satisfaction,Engagement_with_Ads,Device_Used_for_Shopping,Payment_Method,Time_of_Purchase,Discount_Used,Customer_Loyalty_Program_Member,Purchase_Intent,Shipping_Preference,Time_to_Decision
51-220-3072,31,Male,Middle,Married,Master's,High,Shuntian,Mobile Accessories,$164.94 ,4,In-Store,4,4,2,High,Somewhat Sensitive,2,2,Low,Desktop,PayPal,7/18/2024,TRUE,TRUE,Wants-based,Express,6
17-648-0171,38,Female,High,Widowed,Bachelor's,Middle,João Câmara,Groceries,$89.32 ,11,Online,1,1,0.3,Low,Somewhat Sensitive,1,3,High,Desktop,Other,4/23/2024,TRUE,FALSE,Wants-based,No Preference,12
11-975-9054,33,Male,Middle,Married,High School,High,Cunha,Clothing,$388.26 ,2,Mixed,3,1,1,High,Not Sensitive,0,7,None,Smartphone,Credit Card,4/2/2024,FALSE,FALSE,Planned,No Preference,5
75-518-2831,33,Male,Middle,Divorced,Master's,Middle,Fengyi,Jewelry & Accessories,$106.69 ,5,Online,3,4,1.3,Medium,Very Sensitive,2,10,None,Desktop,PayPal,9/20/2024,FALSE,TRUE,Wants-based,Standard,14
13-297-9777,42,Agender,Middle,Married,Bachelor's,High,Myshkin,Packages),$301.16 ,10,Online,4,3,2,None,Very Sensitive,2,9,Medium,Tablet,Cash,7/26/2024,FALSE,FALSE,Need-based,Standard,1
81-604-7906,49,Male,Middle,Divorced,High School,High,Tewulike,Hotels,$61.71 ,6,Mixed,2,5,1,Low,Very Sensitive,2,7,Low,Tablet,Cash,10/3/2024,FALSE,FALSE,Impulsive,No Preference,12
87-518-0375,46,Non-binary,Middle,Divorced,High School,High,Bistrinci,Sports & Outdoors,$83.33 ,11,In-Store,1,5,1,Medium,Very Sensitive,1,6,Low,Desktop,Debit Card,2/27/2024,TRUE,TRUE,Planned,Express,1
53-437-2629,42,Male,High,Single,Bachelor's,Middle,Chenguang,Books,$411.81 ,4,Mixed,1,3,1,High,Somewhat Sensitive,1,1,High,Smartphone,Cash,4/8/2024,TRUE,TRUE,Planned,Standard,1
46-681-0764,44,Female,Middle,Married,Master's,High,Muara,Luxury Goods,$114.93 ,3,In-Store,4,3,1,High,Somewhat Sensitive,0,4,None,Desktop,Other,8/23/2024,TRUE,TRUE,Impulsive,Standard,4
43-990-6454,33,Female,High,Divorced,Master's,Middle,Qorveh,Jewelry & Accessories,$438.42 ,11,Online,3,2,2,Medium,Very Sensitive,0,4,Low,Tablet,Cash,9/10/2024,TRUE,FALSE,Planned,Express,4
55-570-3804,36,Male,Middle,Widowed,Master's,Middle,Bom Despacho,Luxury Goods,$189.97 ,2,In-Store,2,3,1,High,Somewhat Sensitive,0,3,Medium,Smartphone,Credit Card,3/6/2024,TRUE,FALSE,Need-based,Standard,8
29-067-4901,35,Male,High,Divorced,Master's,Middle,Arhust,Health Supplements,$227.03 ,12,Online,2,2,0,High,Very Sensitive,2,10,Low,Desktop,PayPal,7/7/2024,TRUE,TRUE,Planned,Standard,2
93-957-6269,26,Male,High,Divorced,Bachelor's,Middle,Thaton,Home Appliances,$278.49 ,4,Mixed,5,5,0,Low,Somewhat Sensitive,1,5,Low,Smartphone,Credit Card,9/8/2024,TRUE,TRUE,Need-based,Express,8
81-225-6647,43,Female,High,Widowed,Bachelor's,High,Changbai,Animal Feed,$120.56 ,5,Online,4,3,2,None,Not Sensitive,2,7,Low,Tablet,Debit Card,6/3/2024,FALSE,FALSE,Need-based,Express,7
64-706-7841,25,Male,High,Divorced,Bachelor's,Middle,Kragan,Gardening & Outdoors,$320.94 ,11,Online,3,3,2,High,Not Sensitive,2,10,None,Smartphone,Cash,11/8/2024,FALSE,FALSE,Impulsive,No Preference,10
47-178-9529,37,Female,High,Divorced,Master's,Middle,Bida,Jewelry & Accessories,$217.72 ,3,In-Store,4,4,2,Medium,Not Sensitive,1,4,High,Tablet,Debit Card,10/16/2024,FALSE,TRUE,Wants-based,No Preference,14
63-808-3641,25,Male,High,Widowed,Bachelor's,Middle,Pointe Michel,Home Appliances,$222.61 ,3,Online,1,2,1,Medium,Very Sensitive,1,1,None,Desktop,PayPal,7/3/2024,FALSE,TRUE,Need-based,Standard,3
85-738-8909,40,Female,Middle,Divorced,High School,Middle,Juyuan,Beauty & Personal Care,$102.73 ,3,Mixed,4,5,0.3,None,Not Sensitive,2,5,None,Tablet,Debit Card,7/18/2024,FALSE,FALSE,Wants-based,Express,14
40-224-1057,40,Female,Middle,Married,Bachelor's,High,Sabugo,Sports & Outdoors,$426.87 ,2,In-Store,4,2,2,None,Not Sensitive,0,4,Medium,Smartphone,Debit Card,3/14/2024,FALSE,FALSE,Wants-based,No Preference,3
24-853-1635,20,Female,Middle,Widowed,High School,Middle,Huangjin,Jewelry & Accessories,$473.28 ,5,Online,5,5,1,Medium,Very Sensitive,1,9,None,Smartphone,Cash,12/9/2024,FALSE,FALSE,Need-based,Standard,13
61-627-1822,39,Male,High,Widowed,Bachelor's,High,Huquan,Jewelry & Accessories,$446.03 ,9,In-Store,2,1,2,Low,Somewhat Sensitive,2,7,None,Tablet,Other,6/26/2024,TRUE,TRUE,Need-based,Express,12
89-392-5002,19,Female,High,Single,Bachelor's,High,Xinqiao,Arts & Crafts,$287.95 ,3,Mixed,2,3,2,None,Very Sensitive,2,7,High,Tablet,PayPal,11/12/2024,TRUE,TRUE,Planned,Standard,11
71-573-6085,31,Female,Middle,Widowed,Master's,High,Trzemeszno,Luxury Goods,$132.52 ,6,Mixed,1,2,0,Medium,Somewhat Sensitive,2,10,Low,Smartphone,Debit Card,12/20/2024,TRUE,TRUE,Impulsive,Express,12
91-810-3612,36,Female,Middle,Married,Bachelor's,Middle,Dashkawka,Sports & Outdoors,$379.20 ,7,Online,5,1,0,Medium,Very Sensitive,2,2,High,Smartphone,Debit Card,5/28/2024,TRUE,TRUE,Need-based,No Preference,7
07-323-0255,31,Genderfluid,Middle,Married,High School,High,Sakura,Groceries,$447.53 ,4,Online,2,1,2,High,Somewhat Sensitive,1,6,None,Smartphone,PayPal,10/13/2024,TRUE,TRUE,Wants-based,No Preference,3
81-054-5343,45,Female,High,Divorced,Bachelor's,Middle,Lianghu,Office Supplies,$138.44 ,4,Mixed,5,1,1,None,Very Sensitive,1,2,None,Smartphone,Cash,2/22/2024,FALSE,TRUE,Wants-based,Express,1
14-854-9545,45,Agender,Middle,Single,High School,Middle,Karabash,Home Appliances,$440.62 ,8,Mixed,2,2,2,None,Very Sensitive,1,3,Medium,Tablet,Debit Card,2/1/2024,TRUE,TRUE,Need-based,Express,6
52-150-4629,23,Female,High,Divorced,Master's,High,Maomiaoji,Sports & Outdoors,$145.98 ,4,In-Store,1,2,1,Low,Very Sensitive,2,5,High,Desktop,Other,9/16/2024,FALSE,FALSE,Need-based,No Preference,1
48-918-4473,28,Male,Middle,Married,High School,High,Pingtian,Software & Apps,$405.66 ,11,Online,5,2,1,Medium,Somewhat Sensitive,1,3,High,Tablet,Cash,4/27/2024,TRUE,FALSE,Impulsive,Express,11
06-764-5496,26,Female,High,Single,High School,Middle,Tišina,Clothing,$419.98 ,7,In-Store,4,4,0,None,Very Sensitive,0,10,Medium,Desktop,PayPal,4/28/2024,TRUE,TRUE,Impulsive,No Preference,14
67-036-4295,50,Female,Middle,Divorced,Master's,High,Montceau-les-Mines,Arts & Crafts,$260.14 ,5,Online,3,2,1,None,Somewhat Sensitive,1,7,Low,Smartphone,Other,9/1/2024,TRUE,TRUE,Need-based,Standard,7
35-880-9374,36,Female,Middle,Widowed,Bachelor's,High,Karengan,Arts & Crafts,$368.91 ,10,In-Store,1,3,2,High,Not Sensitive,2,10,High,Desktop,Debit Card,3/21/2024,FALSE,FALSE,Need-based,No Preference,7
08-614-6177,32,Male,Middle,Widowed,Master's,Middle,Sungai Raya,Home Appliances,$100.32 ,2,In-Store,5,1,1,Low,Very Sensitive,0,1,Medium,Tablet,Credit Card,12/11/2024,FALSE,TRUE,Planned,Express,8
35-879-0014,34,Male,High,Married,Master's,Middle,Zwedru,Food & Beverages,$107.82 ,7,Mixed,5,3,2,High,Very Sensitive,2,10,Low,Smartphone,Credit Card,12/4/2024,FALSE,TRUE,Wants-based,No Preference,2
91-570-2695,50,Male,Middle,Married,High School,Middle,Ţahţā,Baby Products,$83.88 ,11,Online,4,2,1,Medium,Not Sensitive,0,6,Low,Desktop,Other,2/24/2024,TRUE,TRUE,Planned,Express,4
54-193-3526,24,Female,Middle,Widowed,Bachelor's,Middle,Masaran,Travel & Leisure (Flights,$81.25 ,9,Online,1,2,1,Low,Very Sensitive,2,8,Medium,Desktop,Cash,5/24/2024,TRUE,TRUE,Planned,No Preference,10
55-237-7991,49,Male,Middle,Widowed,Master's,High,Huangtang,Home Appliances,$125.80 ,12,In-Store,4,4,2,None,Somewhat Sensitive,0,8,High,Desktop,PayPal,5/18/2024,FALSE,TRUE,Planned,No Preference,1
90-569-7391,18,Female,Middle,Single,Bachelor's,Middle,Skoútari,Health Supplements,$197.90 ,11,Mixed,2,4,2,Medium,Not Sensitive,1,4,Low,Desktop,Debit Card,4/2/2024,TRUE,TRUE,Wants-based,Standard,5
88-395-8741,44,Male,High,Divorced,High School,Middle,Jelat,Travel & Leisure (Flights,$299.09 ,8,In-Store,1,1,2,High,Very Sensitive,2,7,High,Tablet,Debit Card,6/24/2024,FALSE,FALSE,Impulsive,Standard,14
06-638-0433,41,Male,High,Married,High School,Middle,Doibang,Travel & Leisure (Flights,$79.30 ,10,Online,3,2,1,Low,Somewhat Sensitive,2,4,High,Smartphone,Debit Card,9/3/2024,FALSE,FALSE,Planned,No Preference,2
84-208-7045,33,Male,High,Divorced,High School,High,Kazimierz Dolny,Books,$55.73 ,12,In-Store,4,3,0.3,Medium,Not Sensitive,1,3,High,Tablet,PayPal,5/19/2024,FALSE,TRUE,Need-based,Express,3
71-568-0867,46,Male,High,Single,Bachelor's,High,Margasari,Software & Apps,$256.44 ,8,In-Store,4,1,2,High,Somewhat Sensitive,1,6,Medium,Tablet,Other,8/4/2024,FALSE,FALSE,Wants-based,Express,3
18-925-1867,23,Female,High,Married,Bachelor's,High,Garça,Toys & Games,$337.21 ,12,Online,1,5,1,Low,Somewhat Sensitive,0,9,None,Smartphone,Debit Card,10/24/2024,TRUE,TRUE,Planned,Express,11
69-394-1424,35,Female,High,Single,Master's,Middle,Muff,Software & Apps,$494.97 ,12,In-Store,5,4,2,Low,Not Sensitive,1,5,Low,Tablet,Debit Card,8/16/2024,FALSE,FALSE,Planned,No Preference,7
91-695-8237,31,Female,Middle,Widowed,High School,High,Kryva Hora,Arts & Crafts,$238.58 ,6,Online,3,2,2,Medium,Very Sensitive,2,9,Medium,Tablet,PayPal,6/11/2024,TRUE,TRUE,Wants-based,Standard,8
68-458-0904,20,Female,High,Single,Bachelor's,High,Pyra,Sports & Outdoors,$131.90 ,8,Mixed,3,5,0,None,Not Sensitive,2,4,Medium,Tablet,Credit Card,11/1/2024,TRUE,TRUE,Planned,No Preference,4
28-862-5550,49,Female,Middle,Married,Bachelor's,High,General Lavalle,Food & Beverages,$403.03 ,12,Mixed,1,5,1,Medium,Somewhat Sensitive,0,1,High,Tablet,Other,8/22/2024,TRUE,TRUE,Wants-based,Standard,2
85-666-7449,26,Female,High,Widowed,Bachelor's,High,Zhongzhang,Health Supplements,$338.60 ,10,In-Store,1,3,2,Medium,Somewhat Sensitive,1,3,Medium,Desktop,Other,8/24/2024,FALSE,FALSE,Planned,No Preference,9
30-987-7421,36,Male,Middle,Widowed,High School,High,Estacion,Furniture,$365.38 ,11,Online,1,4,0,High,Somewhat Sensitive,0,9,Medium,Desktop,Cash,8/1/2024,FALSE,FALSE,Wants-based,Express,14
39-107-6852,21,Male,Middle,Married,High School,High,Xinglongchang,Sports & Outdoors,$433.99 ,11,Mixed,3,2,1,High,Not Sensitive,0,2,None,Desktop,Credit Card,2/9/2024,FALSE,FALSE,Need-based,No Preference,8
85-467-6564,35,Female,Middle,Widowed,High School,Middle,San Nicolas,Health Care,$495.95 ,5,In-Store,4,2,0,High,Very Sensitive,1,7,None,Smartphone,Other,4/10/2024,FALSE,FALSE,Planned,No Preference,6
82-692-9306,41,Male,High,Married,High School,Middle,Ropa,Baby Products,$356.22 ,7,In-Store,2,5,0,Medium,Very Sensitive,1,7,High,Smartphone,Credit Card,6/10/2024,FALSE,TRUE,Planned,Express,6
18-593-8611,22,Genderqueer,High,Single,High School,Middle,San Diego,Health Supplements,$156.40 ,7,In-Store,4,5,2,Low,Somewhat Sensitive,1,7,Low,Desktop,Credit Card,11/7/2024,FALSE,TRUE,Need-based,Standard,4
93-093-0556,42,Male,Middle,Single,Master's,Middle,Pan-an,Sports & Outdoors,$454.36 ,3,In-Store,4,5,1,Low,Very Sensitive,1,8,Medium,Tablet,Cash,9/16/2024,TRUE,FALSE,Planned,No Preference,12
59-080-5779,50,Male,High,Single,Bachelor's,High,Shu,Software & Apps,$486.07 ,11,Mixed,5,1,0,Medium,Somewhat Sensitive,2,6,None,Tablet,Credit Card,1/16/2024,FALSE,FALSE,Planned,Standard,12
64-915-2968,30,Female,High,Divorced,High School,Middle,Týn nad Vltavou,Packages),$427.86 ,11,Mixed,4,3,1,Medium,Not Sensitive,0,6,Medium,Desktop,Debit Card,3/3/2024,TRUE,TRUE,Need-based,Express,8
94-495-3402,49,Female,High,Divorced,Master's,High,Mojogajeh,Beauty & Personal Care,$235.13 ,10,Online,5,4,1,Medium,Very Sensitive,2,3,None,Smartphone,Other,3/29/2024,TRUE,FALSE,Planned,No Preference,6
84-458-6432,40,Female,Middle,Divorced,Bachelor's,Middle,Mawu,Groceries,$361.27 ,4,Online,3,3,1,None,Not Sensitive,0,5,High,Tablet,Credit Card,9/15/2024,TRUE,FALSE,Need-based,Standard,2
46-452-3822,38,Female,Middle,Single,Bachelor's,Middle,Genting,Furniture,$195.83 ,10,Mixed,1,2,2,None,Not Sensitive,1,7,High,Desktop,Debit Card,1/25/2024,TRUE,FALSE,Need-based,No Preference,13
54-877-5699,21,Male,High,Married,Master's,High,Madan,Sports & Outdoors,$340.31 ,10,Online,5,1,1,Low,Somewhat Sensitive,0,5,Low,Desktop,Other,9/18/2024,FALSE,TRUE,Impulsive,No Preference,14
15-146-4456,40,Male,High,Divorced,Master's,High,Hexiangqiao,Animal Feed,$489.67 ,5,Mixed,5,5,1,None,Very Sensitive,1,5,Medium,Tablet,Debit Card,12/21/2024,FALSE,FALSE,Wants-based,Standard,11
76-620-2994,26,Male,High,Divorced,Master's,Middle,Na Muen,Mobile Accessories,$482.50 ,11,Mixed,1,1,1,None,Very Sensitive,2,1,None,Smartphone,Cash,9/28/2024,TRUE,TRUE,Need-based,No Preference,13
60-834-3348,32,Female,Middle,Married,Master's,Middle,Gafargaon,Jewelry & Accessories,$433.14 ,10,In-Store,3,1,2,Medium,Not Sensitive,2,3,High,Tablet,Debit Card,7/9/2024,FALSE,FALSE,Impulsive,No Preference,5
77-742-5663,47,Female,Middle,Widowed,High School,High,Qingban,Jewelry & Accessories,$375.70 ,6,Online,3,1,2,Low,Very Sensitive,2,10,Medium,Tablet,Other,9/27/2024,TRUE,FALSE,Wants-based,No Preference,10
05-167-0833,21,Male,Middle,Single,Master's,Middle,Labège,Travel & Leisure (Flights,$381.30 ,12,Online,2,1,1,High,Very Sensitive,0,4,Low,Desktop,Credit Card,1/9/2024,FALSE,FALSE,Planned,Express,7
86-182-9556,34,Male,High,Widowed,High School,High,Port Elizabeth,Electronics,$210.21 ,4,Mixed,4,1,2,High,Very Sensitive,0,10,High,Desktop,PayPal,7/5/2024,FALSE,TRUE,Need-based,No Preference,14
14-415-2802,29,Male,Middle,Widowed,Master's,High,Sauri,Health Supplements,$408.81 ,8,Mixed,5,4,2,Low,Very Sensitive,1,3,Medium,Desktop,Debit Card,7/16/2024,FALSE,TRUE,Wants-based,Express,12
49-469-9163,20,Female,Middle,Divorced,Bachelor's,High,Desakolot,Jewelry & Accessories,$118.65 ,10,Mixed,1,3,0,Low,Very Sensitive,0,2,Low,Smartphone,Credit Card,1/9/2024,TRUE,TRUE,Impulsive,Standard,13
67-937-6624,50,Male,High,Divorced,Bachelor's,Middle,Huambo,Software & Apps,$166.45 ,7,Mixed,5,2,2,Low,Very Sensitive,2,1,High,Smartphone,Cash,8/13/2024,TRUE,FALSE,Planned,Express,12
91-761-9492,29,Female,Middle,Divorced,Master's,High,Luoting,Travel & Leisure (Flights,$385.32 ,10,Online,1,1,1,Low,Very Sensitive,0,1,Medium,Smartphone,PayPal,9/5/2024,TRUE,TRUE,Impulsive,Standard,9
19-184-7665,25,Non-binary,Middle,Married,Bachelor's,High,Stepnogorsk,Mobile Accessories,$293.99 ,10,Mixed,3,4,0,None,Somewhat Sensitive,2,7,None,Tablet,Credit Card,9/29/2024,FALSE,TRUE,Wants-based,No Preference,5
19-383-9741,37,Male,Middle,Widowed,High School,Middle,Zarechnyy,Toys & Games,$161.41 ,9,Mixed,1,4,0,Low,Very Sensitive,1,8,High,Desktop,PayPal,4/7/2024,TRUE,FALSE,Impulsive,Standard,3
15-625-4047,39,Male,Middle,Single,Master's,Middle,La Unión,Groceries,$130.92 ,2,Online,1,2,1,High,Very Sensitive,2,2,None,Tablet,Cash,12/18/2024,TRUE,TRUE,Impulsive,No Preference,9
81-820-4735,48,Female,Middle,Divorced,Bachelor's,High,Banjar Medura,Toys & Games,$468.60 ,4,Mixed,3,4,2,Medium,Somewhat Sensitive,0,6,None,Desktop,PayPal,6/14/2024,FALSE,TRUE,Need-based,No Preference,2
71-436-6908,47,Male,High,Divorced,Bachelor's,Middle,Arnprior,Toys & Games,$237.57 ,5,Online,3,3,0,Medium,Somewhat Sensitive,0,3,Medium,Smartphone,Cash,4/25/2024,TRUE,TRUE,Need-based,No Preference,11
73-145-5784,50,Female,Middle,Divorced,High School,High,Donglu,Furniture,$395.18 ,5,In-Store,2,2,1,None,Not Sensitive,0,5,High,Smartphone,Other,7/20/2024,TRUE,TRUE,Need-based,Standard,6
50-637-1630,42,Polygender,High,Married,High School,Middle,Inderka,Electronics,$427.94 ,12,Mixed,5,4,1.3,High,Not Sensitive,1,2,None,Smartphone,Other,3/29/2024,FALSE,FALSE,Impulsive,No Preference,10
44-938-7475,28,Female,High,Single,Bachelor's,High,Tochio-honchō,Hotels,$81.23 ,9,Mixed,2,5,2,High,Not Sensitive,1,10,Medium,Tablet,Cash,3/26/2024,FALSE,TRUE,Wants-based,Standard,6
55-279-3045,23,Male,Middle,Single,High School,Middle,Pasadena,Hotels,$257.43 ,5,Online,4,2,0,Low,Somewhat Sensitive,1,7,Low,Desktop,Other,4/14/2024,TRUE,TRUE,Need-based,Standard,13
59-997-3903,42,Male,High,Divorced,High School,High,Barishāl,Arts & Crafts,$305.73 ,7,Mixed,2,5,1,Medium,Not Sensitive,2,8,Medium,Tablet,Cash,12/14/2024,TRUE,FALSE,Planned,Express,14
12-029-9344,32,Male,High,Single,Bachelor's,High,Kihurio,Toys & Games,$249.82 ,10,In-Store,5,3,1,High,Not Sensitive,2,6,Medium,Tablet,PayPal,8/12/2024,TRUE,FALSE,Wants-based,No Preference,10
41-130-2570,33,Male,Middle,Divorced,Bachelor's,High,Oekero,Animal Feed,$332.79 ,11,Online,3,5,2,None,Not Sensitive,2,1,High,Tablet,PayPal,8/29/2024,FALSE,FALSE,Wants-based,No Preference,4
25-285-7453,32,Male,High,Single,Bachelor's,Middle,Cluses,Arts & Crafts,$78.90 ,3,In-Store,4,1,1,Low,Not Sensitive,0,1,Medium,Tablet,Debit Card,9/7/2024,FALSE,TRUE,Planned,Standard,10
47-225-8686,29,Male,High,Widowed,High School,High,Wrząsowice,Health Care,$122.55 ,9,Mixed,2,4,0.3,Low,Not Sensitive,2,3,Medium,Desktop,Credit Card,6/28/2024,FALSE,FALSE,Impulsive,Express,4
33-519-4214,25,Non-binary,High,Divorced,Bachelor's,Middle,Hengfeng,Mobile Accessories,$307.61 ,6,Mixed,1,1,0,Low,Somewhat Sensitive,0,9,Medium,Smartphone,PayPal,9/12/2024,TRUE,TRUE,Need-based,No Preference,10
03-991-2098,41,Female,High,Divorced,Bachelor's,Middle,Bor,Software & Apps,$152.33 ,2,In-Store,1,5,1,None,Not Sensitive,1,6,High,Smartphone,Debit Card,1/19/2024,FALSE,TRUE,Impulsive,No Preference,8
30-735-8744,24,Female,Middle,Divorced,Bachelor's,High,Nawu,Mobile Accessories,$465.07 ,8,Online,2,4,0,Medium,Not Sensitive,1,2,High,Desktop,Cash,3/2/2024,FALSE,FALSE,Wants-based,No Preference,8
13-848-5757,32,Female,High,Single,Master's,Middle,Longotea,Sports & Outdoors,$498.23 ,10,Online,5,2,0,None,Very Sensitive,0,7,Medium,Smartphone,Other,1/8/2024,TRUE,FALSE,Planned,No Preference,9
21-300-2001,41,Female,Middle,Widowed,High School,Middle,Ḩabīl al Jabr,Luxury Goods,$491.18 ,3,Mixed,4,4,1,High,Very Sensitive,0,6,None,Smartphone,Cash,8/27/2024,FALSE,FALSE,Impulsive,No Preference,14
38-587-1781,18,Male,Middle,Divorced,Bachelor's,Middle,Gueset,Health Care,$149.42 ,3,Mixed,1,1,2,Medium,Very Sensitive,0,6,None,Desktop,Cash,1/3/2024,TRUE,FALSE,Wants-based,Express,5
66-557-1474,25,Male,Middle,Single,Master's,Middle,Līkak,Furniture,$82.13 ,9,Online,5,1,0,Medium,Somewhat Sensitive,2,6,High,Tablet,Debit Card,4/9/2024,TRUE,TRUE,Need-based,Express,6
03-422-8710,49,Male,Middle,Divorced,Bachelor's,High,Yuanguping,Sports & Outdoors,$425.18 ,4,Mixed,2,1,0,Medium,Very Sensitive,1,8,Medium,Tablet,PayPal,3/19/2024,TRUE,FALSE,Wants-based,Standard,10
39-731-8532,39,Male,High,Married,Master's,Middle,Colón,Arts & Crafts,$176.12 ,8,Online,2,3,1.2,Medium,Somewhat Sensitive,1,10,Low,Desktop,Credit Card,6/15/2024,TRUE,TRUE,Impulsive,Standard,14
80-830-3184,47,Female,High,Single,High School,Middle,Lyon,Jewelry & Accessories,$70.30 ,6,Online,3,5,0,None,Very Sensitive,1,8,Medium,Desktop,Cash,3/3/2024,TRUE,TRUE,Need-based,Standard,3
97-505-8416,43,Male,Middle,Married,Bachelor's,Middle,Chamical,Luxury Goods,$319.39 ,7,Mixed,4,5,0,None,Very Sensitive,1,10,High,Desktop,Credit Card,11/17/2024,FALSE,TRUE,Planned,Standard,3
98-585-4742,38,Female,High,Widowed,High School,High,Ágios Andréas,Home Appliances,$113.51 ,11,Mixed,4,1,1,High,Not Sensitive,2,2,Low,Desktop,Credit Card,2/14/2024,TRUE,TRUE,Planned,Express,8
51-302-9537,40,Female,High,Single,Bachelor's,Middle,Cibeusi,Animal Feed,$492.74 ,2,Mixed,1,5,2,Low,Very Sensitive,1,3,High,Tablet,Other,2/29/2024,TRUE,FALSE,Need-based,Express,13
88-313-2633,33,Male,Middle,Divorced,Master's,Middle,Itsandzéni,Furniture,$143.80 ,9,In-Store,2,2,2,Low,Somewhat Sensitive,0,7,None,Tablet,Debit Card,2/22/2024,TRUE,FALSE,Wants-based,No Preference,11
61-286-0069,18,Agender,Middle,Widowed,Bachelor's,Middle,Kosh-Agach,Arts & Crafts,$158.54 ,5,Online,2,1,1,Low,Not Sensitive,2,7,High,Smartphone,Debit Card,3/31/2024,FALSE,FALSE,Planned,Express,5
35-907-0586,39,Female,High,Married,Bachelor's,High,Kuafeu,Furniture,$213.39 ,6,Online,3,4,2,Medium,Not Sensitive,2,5,Medium,Desktop,Cash,10/27/2024,FALSE,TRUE,Planned,Standard,4
30-522-1574,31,Male,Middle,Divorced,Bachelor's,High,Xincheng,Health Supplements,$127.18 ,2,In-Store,5,5,1,Medium,Somewhat Sensitive,0,2,Medium,Desktop,Debit Card,12/21/2024,FALSE,FALSE,Planned,Standard,4
43-715-8777,27,Male,Middle,Divorced,Master's,High,Minneapolis,Luxury Goods,$476.63 ,9,In-Store,3,5,2,Medium,Not Sensitive,2,2,None,Desktop,Debit Card,11/19/2024,TRUE,FALSE,Impulsive,No Preference,1
94-692-4313,31,Female,High,Single,Bachelor's,Middle,Péfki,Animal Feed,$56.02 ,3,Online,5,3,1,None,Very Sensitive,1,6,High,Desktop,PayPal,9/13/2024,FALSE,TRUE,Need-based,Standard,12
96-915-4091,36,Female,High,Widowed,Bachelor's,Middle,Ḩawallī,Electronics,$398.97 ,3,Online,2,3,1,High,Not Sensitive,2,3,High,Tablet,Debit Card,9/26/2024,FALSE,FALSE,Impulsive,No Preference,9
67-073-5578,27,Female,Middle,Divorced,High School,Middle,São Mateus do Maranhão,Groceries,$53.45 ,6,Mixed,2,3,1,High,Somewhat Sensitive,1,9,High,Tablet,Debit Card,7/14/2024,FALSE,FALSE,Need-based,Standard,11
27-010-9462,21,Agender,Middle,Married,Bachelor's,High,Imielin,Groceries,$61.19 ,2,Mixed,4,5,1,None,Not Sensitive,2,6,High,Desktop,PayPal,8/12/2024,TRUE,TRUE,Wants-based,No Preference,3
19-689-4556,50,Female,Middle,Married,High School,Middle,Przeworsk,Luxury Goods,$471.31 ,4,Mixed,1,5,2,High,Very Sensitive,0,8,None,Smartphone,Other,12/17/2024,FALSE,TRUE,Impulsive,Express,7
53-143-6147,49,Female,High,Divorced,High School,High,Amsterdam Nieuw West,Health Care,$179.19 ,10,In-Store,3,1,1,Low,Not Sensitive,2,7,None,Tablet,PayPal,3/21/2024,FALSE,FALSE,Impulsive,Express,12
02-725-7664,43,Female,High,Divorced,High School,Middle,Klishkivtsi,Food & Beverages,$294.61 ,6,In-Store,2,1,0,None,Very Sensitive,0,2,None,Desktop,PayPal,10/3/2024,FALSE,TRUE,Wants-based,Express,4
54-439-4748,35,Non-binary,High,Widowed,Bachelor's,High,Borova,Health Care,$375.45 ,6,Online,3,4,0,High,Not Sensitive,1,8,Medium,Smartphone,Other,4/14/2024,FALSE,TRUE,Impulsive,Express,1
66-949-9895,21,Male,Middle,Widowed,Master's,High,Vendargues,Electronics,$83.50 ,12,In-Store,2,4,0,None,Not Sensitive,2,7,Low,Smartphone,Cash,1/25/2024,TRUE,TRUE,Need-based,Standard,10
20-648-1010,34,Male,High,Married,High School,Middle,Zilang,Home Appliances,$109.88 ,7,Online,4,4,1,Low,Very Sensitive,1,3,Medium,Smartphone,Credit Card,1/5/2024,FALSE,TRUE,Impulsive,Standard,11
79-939-5393,21,Female,High,Married,High School,High,Camalote,Office Supplies,$182.54 ,11,Mixed,5,5,1,Medium,Somewhat Sensitive,1,1,High,Tablet,Cash,8/21/2024,FALSE,FALSE,Need-based,Standard,13
89-249-8369,23,Female,High,Widowed,Bachelor's,High,Julayjilah,Furniture,$465.48 ,3,Mixed,3,3,2,Medium,Very Sensitive,1,8,Medium,Tablet,Cash,6/21/2024,FALSE,FALSE,Wants-based,No Preference,1
85-366-1482,31,Female,Middle,Married,High School,Middle,Badajoz,Health Care,$224.52 ,8,Mixed,3,3,2,Low,Not Sensitive,1,5,High,Desktop,Credit Card,11/29/2024,TRUE,FALSE,Impulsive,Express,1
34-874-7357,21,Male,High,Widowed,Master's,Middle,Fort Wayne,Beauty & Personal Care,$281.37 ,12,Online,2,3,2,Low,Very Sensitive,0,2,Low,Smartphone,Debit Card,1/2/2024,FALSE,TRUE,Impulsive,Express,14
